Month,Year,Temp,Ice,veg,Flood,Rain(mm)
10,2010,33.969806451612904,-0.29509677419354835,3144.438,False,2.865
11,2010,29.091966666666668,-0.31203333333333333,2846.0275,False,0.17400000000000002
12,2010,21.22841935483871,-0.2578064516129032,2722.587,False,2.632
1,2011,18.897193548387097,-0.15096774193548387,3463.9030000000002,False,7.923
2,2011,22.741464285714283,-0.09003571428571429,4439.148,False,36.301
3,2011,29.985774193548387,-0.23122580645161292,4216.324500000001,False,11.279000000000002
4,2011,36.45,-0.22299999999999998,2696.0935,False,22.778000000000006
5,2011,43.041483870967745,-0.29054838709677416,1978.4944999999998,False,12.568999999999999
6,2011,38.50713333333333,-0.21186666666666668,2235.3925,False,35.467
7,2011,34.48635483870968,-0.12125806451612903,3142.2805,False,97.91
8,2011,33.446677419354835,-0.09393548387096774,4308.4130000000005,True,115.322
9,2011,33.26156666666667,-0.19393333333333332,4139.5835,False,79.189
10,2011,34.537838709677416,-0.325516129032258,3500.854,False,3.5369999999999995
11,2011,29.946433333333335,-0.26913333333333334,3085.306,False,1.4159999999999995
12,2011,21.94283870967742,-0.2930645161290322,2882.291,False,0.7350000000000001
1,2012,18.35967741935484,-0.23270967741935486,3323.1865,False,11.494999999999997
2,2012,21.572,-0.20627586206896553,3771.661,False,12.921000000000001
3,2012,29.451483870967742,-0.21296774193548387,3522.7484999999997,False,9.513000000000002
4,2012,36.0345,-0.2275,2585.792,False,36.373999999999995
5,2012,41.32696774193548,-0.26606451612903226,1949.8899999999999,False,10.966999999999999
6,2012,41.6015,-0.24206666666666668,1974.3045000000002,False,10.777999999999999
7,2012,37.54251612903226,-0.1896451612903226,2788.2765,False,73.812
8,2012,34.969096774193545,-0.1222258064516129,4046.2955,False,95.425
9,2012,33.1521,-0.17776666666666668,4140.5035,True,107.94900000000004
10,2012,33.339,-0.3231612903225807,3382.347,False,7.656000000000001
11,2012,28.711433333333332,-0.2890333333333333,2932.634,False,0.872
12,2012,22.246709677419357,-0.20125806451612901,2949.2169999999996,False,11.074
1,2013,19.094483870967743,-0.19193548387096776,3473.292,False,9.745000000000001
2,2013,21.097,-0.10228571428571429,4529.4635,False,50.724000000000004
3,2013,29.00374193548387,-0.22932258064516128,4507.5405,False,22.741999999999997
4,2013,35.2759,-0.21556666666666666,2718.9265,False,21.547000000000004
5,2013,44.190516129032254,-0.29019354838709677,2111.4195,False,4.9559999999999995
6,2013,40.5861,-0.23703333333333332,2419.8050000000003,False,42.35600000000001
7,2013,36.507709677419356,-0.13461290322580646,3190.844,True,86.198
8,2013,34.420258064516126,-0.11396774193548387,4041.924,False,120.70900000000002
9,2013,35.290600000000005,-0.30063333333333336,3747.357,False,29.002999999999997
10,2013,34.49803225806452,-0.29993548387096775,3364.191,False,9.613999999999999
11,2013,28.857866666666666,-0.2758333333333333,2860.944,False,5.389999999999999
12,2013,22.424967741935482,-0.2603548387096774,3054.827,False,0.55
1,2014,20.36858064516129,-0.21119354838709675,3690.759,False,17.695999999999998
2,2014,22.931785714285716,-0.1922142857142857,4538.9475,False,16.097
3,2014,27.784967741935482,-0.17719354838709678,4231.0470000000005,False,40.95
4,2014,36.02693333333333,-0.2469,2837.8295,False,35.639
5,2014,40.10322580645161,-0.2635161290322581,2225.8959999999997,False,21.835000000000004
6,2014,40.80936666666666,-0.2628666666666667,2166.9245,False,12.591000000000001
7,2014,36.00425806451613,-0.13925806451612904,3002.4585,False,79.682
8,2014,34.786806451612904,-0.22529032258064516,3859.683,False,64.76999999999998
9,2014,34.497233333333334,-0.23936666666666667,3799.764,True,75.121
10,2014,33.766322580645166,-0.2892258064516129,3370.354,False,6.6259999999999994
11,2014,28.95133333333333,-0.3061333333333333,2858.1205,False,1.9219999999999997
12,2014,21.967,-0.19916129032258065,2806.656,False,1.962
1,2015,19.793903225806453,-0.18441935483870966,3550.669,False,12.389000000000003
2,2015,23.011928571428573,-0.1409642857142857,4523.6115,False,33.447
3,2015,26.009451612903227,-0.12564516129032258,4365.6939999999995,False,56.349999999999994
4,2015,35.19756666666667,-0.2646,2757.4880000000003,False,28.282999999999998
5,2015,42.08958064516129,-0.27516129032258063,2195.0245,False,15.547999999999998
6,2015,38.8489,-0.21936666666666668,2474.0829999999996,False,23.208999999999996
7,2015,34.74029032258065,-0.06903225806451613,3576.0685000000003,False,116.07000000000002
8,2015,32.29332258064516,-0.1674516129032258,4140.3775000000005,False,125.977
9,2015,35.102533333333334,-0.28979999999999995,3879.1835,False,40.522000000000006
10,2015,34.007322580645166,-0.31651612903225806,3385.243,False,9.575
11,2015,28.785433333333334,-0.2851666666666667,2975.0785,False,2.1670000000000003
12,2015,21.64767741935484,-0.26596774193548384,3137.973,False,4.798000000000001
1,2016,20.212580645161292,-0.12774193548387097,4188.373,False,14.822000000000003
2,2016,23.5913,-0.32889473684210524,4544.699,False,6.013999999999999
3,2016,27.92790322580645,-0.14603225806451614,4384.7515,True,52.227
4,2016,37.51056666666667,-0.23853333333333332,2798.7535,False,29.134000000000007
5,2016,41.92961290322581,-0.2752903225806452,2103.985,False,23.997000000000003
6,2016,39.29156666666667,-0.24853333333333336,2384.418,False,43.106
7,2016,35.12438709677419,-0.1479032258064516,3402.0935,False,115.661
8,2016,33.9308064516129,-0.15958064516129034,4112.1475,False,118.18
9,2016,35.2144,-0.31679999999999997,3753.968,False,24.804000000000002
10,2016,34.633258064516134,-0.3328709677419355,2958.3745,False,3.1270000000000002
11,2016,29.502633333333332,-0.2675,2619.154,False,1.9520000000000004
12,2016,24.06009677419355,-0.28225806451612906,2964.202,False,2.366
1,2017,18.339645161290324,-0.10951612903225806,4188.6795,False,35.25599999999999
2,2017,24.577178571428572,-0.23842857142857143,4651.4665,False,16.680999999999997
3,2017,29.669806451612903,-0.22441935483870967,4049.964,False,15.883000000000003
4,2017,38.48406666666666,-0.30429999999999996,2472.0690000000004,False,21.183999999999994
5,2017,41.69106451612903,-0.26806451612903226,2044.671,False,36.123999999999995
6,2017,37.26403333333334,-0.20396666666666666,2621.853,False,60.766
7,2017,35.49709677419355,-0.1492258064516129,3550.42,False,99.15300000000002
8,2017,33.5721935483871,-0.20151612903225807,4105.086499999999,False,78.79299999999999
9,2017,34.8836,-0.3115,3904.8019999999997,False,40.24200000000001
10,2017,34.65941935483871,-0.3303548387096774,3161.678,False,1.0510000000000002
11,2017,27.63296666666667,-0.24333333333333332,2441.102,False,4.220999999999999
12,2017,21.32448387096774,-0.23838709677419354,2885.5145,False,12.107
1,2018,20.982741935483872,-0.262,3847.6465,False,3.4409999999999994
2,2018,23.29,-0.21742857142857144,4428.7525000000005,False,21.009999999999998
3,2018,31.527354838709677,-0.2680322580645161,4022.5925,False,17.610000000000003
4,2018,36.549099999999996,-0.26866666666666666,2357.8925,False,20.602999999999998
5,2018,39.780903225806455,-0.2446451612903226,2016.603,False,16.858000000000004
6,2018,38.666066666666666,-0.19013333333333332,2356.831,False,38.571000000000005
7,2018,33.67077419354839,-0.1324516129032258,3063.661,False,120.60900000000002
8,2018,33.382000000000005,-0.19370967741935483,3804.0465,False,54.358
9,2018,34.082433333333334,-0.2851,3557.2595,False,30.022000000000002
10,2018,32.954032258064515,-0.3097741935483871,3015.85,False,5.380999999999999
11,2018,28.6703,-0.25626666666666664,2724.7169999999996,False,3.7370000000000005
12,2018,21.283096774193545,-0.2869032258064516,3321.693,False,5.9559999999999995
1,2019,17.749483870967744,-0.12135483870967742,3957.1884999999997,False,29.336000000000002
2,2019,20.393607142857142,-0.16510714285714287,4815.1125,True,45.087999999999994
3,2019,26.127548387096773,-0.16551612903225807,4425.172,False,33.91
4,2019,35.080000000000005,-0.24989999999999998,2834.0635,False,36.987
5,2019,40.547612903225804,-0.2917741935483871,2372.082,False,21.424000000000003
6,2019,40.89386666666667,-0.2838333333333333,2411.0240000000003,False,25.274000000000004
7,2019,35.679,-0.14758064516129032,3285.7259999999997,False,96.787
8,2019,34.7076129032258,-0.1737741935483871,4213.3685000000005,False,95.39099999999998
9,2019,34.59916666666666,-0.26503333333333334,4193.758,False,50.801
10,2019,31.826290322580647,-0.29938709677419356,3707.167,False,13.936999999999998
11,2019,26.2498,-0.16673333333333332,3171.0315,False,10.302000000000001
12,2019,19.607,-0.14509677419354838,3242.4645,False,9.590999999999998
1,2020,15.644322580645161,-0.143,4258.249,False,33.568000000000005
2,2020,23.649896551724137,-0.28537931034482755,4716.2925,False,14.571
3,2020,25.383290322580642,-0.11290322580645161,4477.7815,False,66.07000000000001
4,2020,33.85313333333333,-0.24466666666666667,3252.6185,False,35.948
5,2020,40.97135483870968,-0.2675483870967742,2561.799,False,23.549000000000007
6,2020,37.81513333333333,-0.27540000000000003,2725.833,False,34.291
7,2020,36.17274193548387,-0.2195806451612903,3352.544,False,84.34600000000002
8,2020,34.48351612903226,-0.1377741935483871,4320.615,False,117.345
9,2020,34.38583333333334,-0.28326666666666667,4184.098,False,72.4
10,2020,34.597967741935484,-0.3632903225806452,3148.9139999999998,False,1.13
11,2020,26.92953333333333,-0.24863333333333332,2988.462,False,5.445000000000002
12,2020,20.893129032258067,-0.24358064516129033,3469.2105,False,10.394999999999998
1,2021,19.28541935483871,-0.21529032258064518,4126.6315,False,12.493999999999996
2,2021,25.618321428571427,-0.30664285714285716,4495.8515,False,4.599999999999999
3,2021,29.410387096774194,-0.2112258064516129,3900.563,False,37.256
4,2021,36.0657,-0.24026666666666668,2635.957,False,20.014000000000003
5,2021,39.124258064516134,-0.2687741935483871,2337.1855,False,18.723000000000006
6,2021,37.39443333333334,-0.2572,2631.2055,False,30.593999999999998
7,2021,35.89087096774193,-0.14048387096774195,3475.9925000000003,False,119.27900000000002
8,2021,34.020774193548384,-0.24535483870967742,3924.081,False,63.93300000000001
9,2021,33.836,-0.24043333333333333,3932.6785,False,88.586
10,2021,32.7568064516129,-0.3363870967741936,3292.476,False,12.031
11,2021,28.087333333333333,-0.3515666666666667,2718.661,False,0.206
12,2021,20.221677419354837,-0.3026451612903226,3372.6,False,4.978
