Month,Year,Temp,Ice,veg,Flood,Rain(mm)
6,2007,38.06876666666667,-0.22610000000000002,3843.6365,False,130.073
7,2007,29.872129032258066,-0.22219354838709676,5236.7925,False,333.17999999999995
8,2007,29.36458064516129,-0.17829032258064517,5340.094,False,248.97700000000003
9,2007,28.384,-0.2532,4718.221,False,130.169
10,2007,29.52932258064516,-0.4033225806451613,3857.769,False,9.912
11,2007,23.010299999999997,-0.2721666666666666,3491.9674999999997,False,17.753
12,2007,15.743774193548388,-0.2161290322580645,3448.5905000000002,False,23.560999999999996
1,2008,11.860870967741937,-0.13690322580645162,3398.3615,False,154.39800000000002
2,2008,16.368724137931032,-0.20313793103448277,3330.4345000000003,False,36.38
3,2008,25.711806451612905,-0.26861290322580644,4135.409,False,22.768
4,2008,27.2889,-0.15476666666666666,4185.6695,False,129.688
5,2008,36.883645161290325,-0.28951612903225804,3153.6175000000003,False,39.036
6,2008,30.346,-0.11273333333333334,4357.054,False,204.314
7,2008,28.75616129032258,-0.13574193548387098,5486.459500000001,False,271.225
8,2008,29.257548387096776,-0.13851612903225805,5185.173000000001,False,222.584
9,2008,29.8039,-0.24546666666666667,4234.969,False,125.36500000000001
10,2008,28.566645161290324,-0.32670967741935486,3782.055,False,35.499
11,2008,22.411866666666665,-0.31206666666666666,3727.123,False,28.198
12,2008,16.832620689655172,-0.15244827586206897,3897.6855000000005,False,60.722
1,2009,13.968096774193548,-0.12351612903225806,4296.5285,False,90.51700000000001
2,2009,17.98032142857143,-0.14589285714285713,4356.8279999999995,False,79.18400000000001
3,2009,23.177290322580646,-0.05506451612903226,4309.8060000000005,False,69.186
4,2009,26.527266666666666,-0.14196666666666669,4192.139499999999,False,87.23400000000001
5,2009,36.638612903225805,-0.30870967741935484,3311.8625,False,34.236999999999995
6,2009,40.677933333333335,-0.2993,2868.5119999999997,False,43.305
7,2009,36.776870967741935,-0.21680645161290324,3472.7085,False,130.61700000000002
8,2009,29.421290322580642,-0.20783870967741935,5471.6255,False,204.726
9,2009,31.235599999999998,-0.34963333333333335,4342.3235,False,53.138
10,2009,30.521064516129034,-0.34703225806451615,3333.207,False,22.104
11,2009,22.020266666666668,-0.2559666666666667,3052.9444999999996,False,10.524
12,2009,16.693290322580644,-0.14625806451612902,2817.2110000000002,False,17.715
1,2010,16.354741935483872,-0.20338709677419353,2523.0715,False,29.068000000000005
2,2010,15.258821428571428,-0.05682142857142858,2830.5465,False,160.61999999999998
3,2010,25.68809677419355,-0.2661612903225806,4002.4494999999997,False,58.382000000000005
4,2010,32.911500000000004,-0.24486666666666668,3622.834,False,43.138
5,2010,39.766516129032254,-0.25012903225806454,2850.7039999999997,False,48.86400000000001
6,2010,40.35696666666667,-0.233,2725.2574999999997,False,100.321
7,2010,33.78264516129032,-0.1854193548387097,3896.3005,True,363.148
8,2010,30.066258064516127,-0.06941935483870969,5583.5885,False,369.228
9,2010,28.66866666666667,-0.2311666666666667,4888.723,False,97.355
10,2010,28.394000000000002,-0.33983870967741936,4008.802,False,34.35
11,2010,23.952733333333335,-0.3512,3777.5215,False,7.195
12,2010,16.558935483870968,-0.2720645161290322,3483.3644999999997,False,16.782
1,2011,13.709451612903226,-0.1889032258064516,3641.8,False,24.561
2,2011,13.687607142857143,0.07653571428571429,4111.5485,False,138.371
3,2011,23.761290322580646,-0.2278064516129032,4234.2685,False,51.702
4,2011,29.1569,-0.15906666666666666,4194.0599999999995,False,71.25899999999999
5,2011,38.918129032258065,-0.3121612903225806,3085.7290000000003,False,30.735
6,2011,36.48353333333333,-0.29763333333333336,3221.908,False,65.089
7,2011,30.116354838709675,-0.08158064516129032,4958.657,False,282.60699999999997
8,2011,29.62358064516129,-0.1275483870967742,5716.9955,False,299.908
9,2011,30.522033333333336,-0.22440000000000002,4640.383,False,125.763
10,2011,28.60983870967742,-0.3389354838709677,3974.094,False,41.176
11,2011,24.186566666666668,-0.2839,3743.1295,False,19.828
12,2011,18.16267741935484,-0.3365161290322581,3473.598,False,4.286
1,2012,13.288709677419355,-0.2157741935483871,3412.0640000000003,False,44.636
2,2012,14.486931034482758,-0.11972413793103448,3468.2165,False,66.354
3,2012,22.70083870967742,-0.16229032258064516,3641.318,False,43.709
4,2012,31.08563333333333,-0.2171,3555.7855,False,70.233
5,2012,39.41625806451613,-0.2780967741935484,2708.5945,False,36.589000000000006
6,2012,45.2584,-0.3089,2306.5645,False,21.558999999999997
7,2012,35.35283870967742,-0.298,3671.214,False,153.501
8,2012,31.258935483870967,-0.08716129032258065,5311.761,False,233.96000000000004
9,2012,29.1982,-0.15716666666666665,4766.804,False,177.39000000000001
10,2012,29.038129032258066,-0.3120967741935484,3689.679,False,27.924
11,2012,23.803066666666666,-0.32939999999999997,3323.454,False,10.427
12,2012,16.401935483870968,-0.19816129032258065,3287.8365,False,47.89
1,2013,13.314935483870967,-0.2161290322580645,3349.6234999999997,False,22.536
2,2013,16.57632142857143,-0.018392857142857138,4010.5355,False,143.801
3,2013,22.52409677419355,-0.18929032258064518,4689.8814999999995,False,65.259
4,2013,28.7592,-0.20170000000000002,4227.0905,False,78.07199999999999
5,2013,38.003903225806454,-0.25383870967741934,3292.418,False,27.351000000000003
6,2013,38.144466666666666,-0.2567333333333333,3593.9945,False,110.68400000000001
7,2013,29.86454838709677,-0.125,5182.419,True,264.103
8,2013,28.667709677419353,-0.04,5708.976000000001,False,583.073
9,2013,29.1499,-0.22343333333333334,4851.2505,False,150.332
10,2013,27.61351612903226,-0.3050967741935484,4436.764,False,28.733999999999998
11,2013,22.494766666666667,-0.2994,3950.647,False,41.41100000000001
12,2013,16.581774193548387,-0.26880645161290323,3912.6065,False,5.855000000000001
1,2014,14.707258064516129,-0.22141935483870967,3782.979,False,75.498
2,2014,17.17592857142857,-0.13699999999999998,3879.089,False,62.864000000000004
3,2014,20.17258064516129,-0.01116129032258065,4412.011,False,130.78000000000003
4,2014,28.9954,-0.2096333333333333,4362.871999999999,False,106.224
5,2014,32.35338709677419,-0.23925806451612902,3757.855,False,70.75
6,2014,37.486266666666666,-0.30506666666666665,3253.3465,False,36.643
7,2014,33.883709677419354,-0.07777419354838709,4152.956,False,326.318
8,2014,28.972870967741937,-0.20577419354838708,5629.2845,False,367.57199999999995
9,2014,28.109199999999998,-0.2523,5212.883,False,269.77500000000003
10,2014,26.381774193548388,-0.2557741935483871,4474.401,False,79.012
11,2014,22.722033333333336,-0.31146666666666667,3983.404,False,13.79
12,2014,16.243225806451612,-0.2483225806451613,3593.6414999999997,False,8.747
1,2015,15.180483870967743,-0.2779354838709677,3624.831,False,52.023
2,2015,16.337285714285716,-0.06275,3933.7700000000004,False,118.36499999999998
3,2015,20.37290322580645,-0.04748387096774193,4367.395,True,152.84000000000003
4,2015,26.6655,-0.17276666666666665,4603.029,False,148.446
5,2015,33.69277419354839,-0.27448387096774196,3895.3419999999996,False,67.15300000000002
6,2015,36.56763333333333,-0.28653333333333336,3754.62,False,33.448
7,2015,31.988774193548387,-0.009709677419354846,5386.082,False,339.0639999999999
8,2015,27.909032258064514,-0.16248387096774194,5502.0975,False,291.092
9,2015,30.850666666666665,-0.3375666666666667,4642.6635,False,104.032
10,2015,26.80125806451613,-0.3305161290322581,4368.774,False,131.335
11,2015,20.549533333333333,-0.17056666666666667,4182.7215,False,21.566000000000003
12,2015,15.100032258064516,-0.28222580645161294,4072.3635,False,36.107
1,2016,13.300935483870967,-0.1569032258064516,4168.0885,False,77.19
2,2016,16.65145,-0.26105263157894737,4411.0205000000005,False,37.995
3,2016,21.16535483870968,-0.048129032258064516,4883.690500000001,False,101.687
4,2016,30.3053,-0.15933333333333335,4343.231,False,66.778
5,2016,37.50048387096775,-0.3087741935483871,3374.009,False,74.899
6,2016,36.32193333333333,-0.33030000000000004,3574.475,False,123.85199999999998
7,2016,30.89693548387097,-0.14693548387096772,5316.932000000001,False,337.93999999999994
8,2016,31.011,-0.20383870967741935,5708.992,False,159.898
9,2016,30.7883,-0.31766666666666665,4594.692999999999,False,87.33999999999997
10,2016,29.155870967741937,-0.3633548387096774,3657.7815,False,32.134
11,2016,23.4571,-0.2125,3208.088,False,16.427
12,2016,18.997870967741935,-0.32341935483870965,3004.044,False,8.956
1,2017,11.855225806451612,-0.031419354838709675,3264.535,False,128.713
2,2017,17.909607142857144,-0.16032142857142856,3830.961,False,76.235
3,2017,23.951193548387096,-0.21880645161290324,4318.7095,False,47.775
4,2017,31.543833333333335,-0.2494,4132.596,False,126.23000000000002
5,2017,38.04212903225807,-0.22829032258064516,3162.2115000000003,False,200.27100000000002
6,2017,35.3609,-0.22303333333333333,3695.5815,False,103.33699999999999
7,2017,31.68941935483871,-0.12119354838709677,5246.004,False,220.77700000000002
8,2017,28.847483870967743,-0.23545161290322578,5575.9665,False,272.28799999999995
9,2017,30.176566666666666,-0.3606,4523.2015,False,81.44
10,2017,30.0988064516129,-0.3773225806451613,3582.781,False,14.645999999999999
11,2017,21.393833333333337,-0.32106666666666667,3274.0765,False,28.084
12,2017,15.52525806451613,-0.24674193548387097,3453.837,False,41.89
1,2018,16.245032258064516,-0.2799032258064516,3628.6705,False,0.094
2,2018,17.753642857142857,-0.18189285714285713,3955.0649999999996,False,80.39300000000001
3,2018,24.843967741935483,-0.20458064516129032,4456.8475,False,48.627
4,2018,29.03326666666667,-0.2235333333333333,3900.2805,False,109.55499999999999
5,2018,34.69129032258065,-0.1306774193548387,3592.4965,False,107.865
6,2018,37.98513333333334,-0.18309999999999998,3333.62,False,53.68000000000001
7,2018,30.23625806451613,-0.11838709677419354,4661.579,False,331.55899999999997
8,2018,28.677870967741935,-0.09838709677419354,5306.28,True,264.451
9,2018,29.0319,-0.27713333333333334,4598.720499999999,False,86.584
10,2018,26.811870967741935,-0.354483870967742,4088.597,False,65.532
11,2018,20.545166666666667,-0.25553333333333333,3932.974,False,23.702999999999996
12,2018,14.914806451612902,-0.3079354838709677,4040.1665000000003,False,29.4
1,2019,12.135193548387097,-0.07796774193548388,3948.2095,False,118.954
2,2019,13.811178571428572,-0.03653571428571428,4333.4505,False,115.20200000000001
3,2019,21.41516129032258,-0.09777419354838708,4401.797500000001,False,74.623
4,2019,28.616600000000002,-0.21073333333333333,4284.7715,False,88.357
5,2019,37.22851612903226,-0.3419032258064516,3834.895,False,49.06400000000001
6,2019,39.798433333333335,-0.31366666666666665,3362.411,False,50.596
7,2019,34.12832258064516,-0.14341935483870966,4697.481,False,282.298
8,2019,31.626548387096776,-0.17441935483870968,5648.8695,False,233.53999999999996
9,2019,29.235333333333333,-0.19883333333333333,4956.3775,False,128.463
10,2019,26.583387096774196,-0.3021612903225806,4529.759,False,77.50299999999999
11,2019,20.067600000000002,-0.0765,4454.67,False,48.620000000000005
12,2019,13.259806451612905,-0.24480645161290324,4539.7005,False,22.272
1,2020,12.556096774193547,-0.09083870967741935,4543.5625,False,102.41000000000001
2,2020,18.58710344827586,-0.2353793103448276,4380.099,False,45.231
3,2020,19.68651612903226,-0.02164516129032258,4818.08,False,147.385
4,2020,25.620533333333334,-0.2077,4699.4135,False,142.169
5,2020,33.14238709677419,-0.26429032258064517,4380.3665,False,115.099
6,2020,34.7814,-0.2839,4206.637000000001,False,87.53
7,2020,32.942903225806454,-0.2538064516129032,4847.1245,False,143.80700000000002
8,2020,28.732612903225807,-0.11745161290322581,5963.6825,False,334.064
9,2020,31.4592,-0.30193333333333333,4906.6975,False,221.995
10,2020,30.135935483870966,-0.39306451612903226,3826.3355,False,8.368
11,2020,20.356133333333332,-0.22793333333333335,3843.98,False,40.075
12,2020,15.279935483870968,-0.25070967741935485,3911.1355,False,65.44800000000001
1,2021,14.826290322580645,-0.3071935483870968,4036.6765,False,30.294999999999995
2,2021,19.59435714285714,-0.2577857142857143,4027.2565,False,28.273
3,2021,20.740774193548386,-0.14206451612903226,4441.347,False,151.38600000000002
4,2021,29.7809,-0.23293333333333335,3909.1544999999996,False,85.986
5,2021,36.37264516129032,-0.33129032258064517,3367.116,False,46.443
6,2021,34.942699999999995,-0.34486666666666665,3530.8525,False,88.175
7,2021,32.21661290322581,-0.13370967741935486,5147.885,True,401.85900000000004
8,2021,29.171419354838708,-0.23348387096774192,5316.1375,False,185.44
9,2021,29.863633333333333,-0.30666666666666664,4940.6435,False,308.27
10,2021,25.775935483870967,-0.3496129032258064,4414.546,False,81.75699999999998
11,2021,21.943833333333334,-0.3994666666666667,3995.8135,False,6.463
12,2021,15.441064516129032,-0.3501290322580645,3826.1045000000004,False,31.766
